,zip_code,month,year,customer_class,combined,total_customers,total_Thm,average_Thm
27399,94109,12,2014,Gas- Residential,N,19737,985375,50.0
27400,94110,12,2014,Gas- Residential,N,21988,836245,38.0
27401,94111,12,2014,Gas- Residential,Y,0,0,
27402,94112,12,2014,Gas- Residential,N,18213,844693,46.0
27403,94114,12,2014,Gas- Residential,N,14230,632522,44.0
27404,94115,12,2014,Gas- Residential,N,10655,624620,59.0
27405,94116,12,2014,Gas- Residential,N,12206,592772,49.0
27406,94117,12,2014,Gas- Residential,N,15770,681982,43.0
27407,94118,12,2014,Gas- Residential,N,14562,698258,48.0
27408,94121,12,2014,Gas- Residential,N,14633,661800,45.0
27409,94122,12,2014,Gas- Residential,N,18128,811386,45.0
27410,94123,12,2014,Gas- Residential,N,11943,612092,51.0
27411,94124,12,2014,Gas- Residential,N,7729,360989,47.0
27412,94127,12,2014,Gas- Residential,N,6446,433215,67.0
27413,94129,12,2014,Gas- Residential,N,661,70461,107.0
27414,94131,12,2014,Gas- Residential,N,9886,492036,50.0
27415,94132,12,2014,Gas- Residential,N,5778,399759,69.0
27416,94133,12,2014,Gas- Residential,N,7535,348235,46.0
27417,94134,12,2014,Gas- Residential,N,8470,385047,45.0
27418,94158,12,2014,Gas- Residential,Y,0,0,
27419,94303,12,2014,Gas- Residential,N,5702,306171,54.0
27420,94305,12,2014,Gas- Residential,Y,863,157097,182.0
27421,94306,12,2014,Gas- Residential,Y,0,0,
27422,94401,12,2014,Gas- Residential,N,8819,437794,50.0
27423,94402,12,2014,Gas- Residential,N,8607,623956,72.0
27424,94403,12,2014,Gas- Residential,N,12880,764475,59.0
27425,94404,12,2014,Gas- Residential,N,9667,561635,58.0
27426,94501,12,2014,Gas- Residential,N,19305,1012094,52.0
27427,94502,12,2014,Gas- Residential,N,5028,253652,50.0
27428,94503,12,2014,Gas- Residential,N,5177,296311,57.0
27429,94505,12,2014,Gas- Residential,N,4994,363099,73.0
27430,94506,12,2014,Gas- Residential,N,8032,760402,95.0
27431,94507,12,2014,Gas- Residential,N,5264,648357,123.0
27432,94508,12,2014,Gas- Residential,N,751,69091,92.0
27433,94509,12,2014,Gas- Residential,N,20713,1174790,57.0
27434,94510,12,2014,Gas- Residential,N,10188,558062,55.0
27435,94512,12,2014,Gas- Residential,Y,0,0,
27436,94513,12,2014,Gas- Residential,N,18095,1125718,62.0
27437,94514,12,2014,Gas- Residential,N,648,32305,50.0
27438,94515,12,2014,Gas- Residential,N,1643,91103,55.0
27439,94517,12,2014,Gas- Residential,N,4018,304463,76.0
27440,94518,12,2014,Gas- Residential,N,9245,547216,59.0
27441,94519,12,2014,Gas- Residential,N,6533,366755,56.0
27442,94520,12,2014,Gas- Residential,N,10727,494337,46.0
27443,94521,12,2014,Gas- Residential,N,15159,859971,57.0
27444,94523,12,2014,Gas- Residential,N,11688,704145,60.0
27445,94525,12,2014,Gas- Residential,Y,1519,86998,57.0
27446,94526,12,2014,Gas- Residential,N,11721,985729,84.0
27447,94528,12,2014,Gas- Residential,N,367,52398,143.0
27448,94530,12,2014,Gas- Residential,N,9678,510143,53.0
27449,94531,12,2014,Gas- Residential,N,12541,798016,64.0
27450,94533,12,2014,Gas- Residential,Y,22205,1311914,59.0
27451,94534,12,2014,Gas- Residential,N,12067,783356,65.0
27452,94535,12,2014,Gas- Residential,Y,0,0,
27453,94536,12,2014,Gas- Residential,N,21314,1057945,50.0
27454,94538,12,2014,Gas- Residential,N,15421,728300,47.0
27455,94539,12,2014,Gas- Residential,N,15353,913876,60.0
27456,94541,12,2014,Gas- Residential,N,18934,895181,47.0
27457,94542,12,2014,Gas- Residential,N,3875,271885,70.0
27458,94544,12,2014,Gas- Residential,N,19490,912203,47.0
27459,94545,12,2014,Gas- Residential,N,8595,390461,45.0
27460,94546,12,2014,Gas- Residential,N,15352,839754,55.0
27461,94547,12,2014,Gas- Residential,N,8049,433483,54.0
27462,94548,12,2014,Gas- Residential,Y,0,0,
27463,94549,12,2014,Gas- Residential,N,9788,916979,94.0
27464,94550,12,2014,Gas- Residential,N,16121,1011357,63.0
27465,94551,12,2014,Gas- Residential,N,12212,626198,51.0
27466,94552,12,2014,Gas- Residential,N,4614,288754,63.0
27467,94553,12,2014,Gas- Residential,N,17295,952148,55.0
27468,94555,12,2014,Gas- Residential,N,11011,477831,43.0
27469,94556,12,2014,Gas- Residential,N,5473,480787,88.0
27470,94558,12,2014,Gas- Residential,N,20143,1276116,63.0
27471,94559,12,2014,Gas- Residential,N,9660,492495,51.0
27472,94560,12,2014,Gas- Residential,N,12359,567471,46.0
27473,94561,12,2014,Gas- Residential,Y,11181,660665,59.0
27474,94563,12,2014,Gas- Residential,N,6504,711859,109.0
27475,94564,12,2014,Gas- Residential,N,6392,358594,56.0
27476,94565,12,2014,Gas- Residential,N,26295,1391150,53.0
27477,94566,12,2014,Gas- Residential,N,13746,983910,72.0
27478,94568,12,2014,Gas- Residential,N,17477,878948,50.0
27479,94569,12,2014,Gas- Residential,Y,0,0,
27480,94571,12,2014,Gas- Residential,Y,4068,228208,56.0
27481,94572,12,2014,Gas- Residential,N,2908,149291,51.0
27482,94574,12,2014,Gas- Residential,N,2941,213400,73.0
27483,94576,12,2014,Gas- Residential,N,175,13549,77.0
27484,94577,12,2014,Gas- Residential,N,14371,733731,51.0
27485,94578,12,2014,Gas- Residential,N,10626,507216,48.0
27486,94579,12,2014,Gas- Residential,N,6062,301669,50.0
27487,94580,12,2014,Gas- Residential,N,8331,411972,49.0
27488,94582,12,2014,Gas- Residential,N,13000,727109,56.0
27489,94583,12,2014,Gas- Residential,N,12827,797160,62.0
27490,94585,12,2014,Gas- Residential,N,8839,513183,58.0
27491,94586,12,2014,Gas- Residential,N,257,18384,72.0
27492,94587,12,2014,Gas- Residential,N,18154,888204,49.0
27493,94588,12,2014,Gas- Residential,N,9924,598136,60.0
27494,94589,12,2014,Gas- Residential,N,8599,491562,57.0
27495,94590,12,2014,Gas- Residential,N,12927,629097,49.0
27496,94591,12,2014,Gas- Residential,N,17908,1011415,56.0
27497,94595,12,2014,Gas- Residential,N,6884,396435,58.0
27498,94596,12,2014,Gas- Residential,N,6372,480106,75.0
27499,94597,12,2014,Gas- Residential,N,8209,432400,53.0
27500,94598,12,2014,Gas- Residential,N,9448,737265,78.0
27501,94599,12,2014,Gas- Residential,N,938,48146,51.0
27502,94601,12,2014,Gas- Residential,N,13099,554837,42.0
27503,94602,12,2014,Gas- Residential,N,10849,555814,51.0
27504,94603,12,2014,Gas- Residential,N,9203,421478,46.0
27505,94605,12,2014,Gas- Residential,N,14630,844862,58.0
27506,94606,12,2014,Gas- Residential,N,11769,476676,41.0
27507,94607,12,2014,Gas- Residential,N,5775,285254,49.0
27508,94608,12,2014,Gas- Residential,N,8513,383001,45.0
27509,94609,12,2014,Gas- Residential,N,8437,354732,42.0
27510,94610,12,2014,Gas- Residential,N,10110,572100,57.0
27511,94611,12,2014,Gas- Residential,N,13710,1011320,74.0
27512,94612,12,2014,Gas- Residential,N,2493,144737,58.0
27513,94613,12,2014,Gas- Residential,Y,0,0,
27514,94618,12,2014,Gas- Residential,N,6938,404797,58.0
27515,94619,12,2014,Gas- Residential,Y,8782,488336,56.0
27516,94621,12,2014,Gas- Residential,N,7867,361789,46.0
27517,94702,12,2014,Gas- Residential,N,6692,309401,46.0
27518,94703,12,2014,Gas- Residential,N,8022,342564,43.0
27519,94704,12,2014,Gas- Residential,Y,5239,202784,39.0
27520,94705,12,2014,Gas- Residential,N,5160,332235,64.0
27521,94706,12,2014,Gas- Residential,N,5986,279831,47.0
27522,94707,12,2014,Gas- Residential,N,4898,352403,72.0
27523,94708,12,2014,Gas- Residential,N,4506,363346,81.0
27524,94709,12,2014,Gas- Residential,N,4071,188467,46.0
27525,94710,12,2014,Gas- Residential,N,2622,101954,39.0
27526,94720,12,2014,Gas- Residential,Y,0,0,
27527,94801,12,2014,Gas- Residential,N,8657,380714,44.0
27528,94803,12,2014,Gas- Residential,N,9108,516879,57.0
27529,94804,12,2014,Gas- Residential,N,13439,625518,47.0
27530,94805,12,2014,Gas- Residential,N,4870,259421,53.0
27531,94806,12,2014,Gas- Residential,N,18131,793718,44.0
27532,94901,12,2014,Gas- Residential,N,12115,807565,67.0
27533,94903,12,2014,Gas- Residential,N,9806,704526,72.0
27534,94904,12,2014,Gas- Residential,N,2905,232031,80.0
27535,94920,12,2014,Gas- Residential,N,4649,408550,88.0
27536,94925,12,2014,Gas- Residential,N,3552,231058,65.0
27537,94928,12,2014,Gas- Residential,N,12334,631365,51.0
27538,94930,12,2014,Gas- Residential,N,218,15097,69.0
27539,94931,12,2014,Gas- Residential,N,2990,150527,50.0
27540,94939,12,2014,Gas- Residential,Y,3624,237722,66.0
27541,94941,12,2014,Gas- Residential,N,10678,800403,75.0
27542,94945,12,2014,Gas- Residential,N,6199,408838,66.0
27543,94947,12,2014,Gas- Residential,N,8219,546222,66.0
27544,94949,12,2014,Gas- Residential,N,5729,370117,65.0
27545,94951,12,2014,Gas- Residential,N,1137,78857,69.0
27546,94952,12,2014,Gas- Residential,N,10533,669613,64.0
27547,94954,12,2014,Gas- Residential,N,12076,699812,58.0
27548,94957,12,2014,Gas- Residential,N,719,91925,128.0
27549,94960,12,2014,Gas- Residential,N,5143,381355,74.0
27550,94964,12,2014,Gas- Residential,Y,0,0,
27551,94965,12,2014,Gas- Residential,N,3851,239784,62.0
27552,95002,12,2014,Gas- Residential,N,403,20154,50.0
27553,95003,12,2014,Gas- Residential,N,8616,476177,55.0
27554,95004,12,2014,Gas- Residential,N,428,25166,59.0
27555,95005,12,2014,Gas- Residential,N,1498,106150,71.0
27556,95006,12,2014,Gas- Residential,N,594,38694,65.0
27557,95007,12,2014,Gas- Residential,N,225,16323,73.0
27558,95008,12,2014,Gas- Residential,N,14675,782753,53.0
27559,95010,12,2014,Gas- Residential,N,3712,164508,44.0
27560,95012,12,2014,Gas- Residential,N,2009,94846,47.0
27561,95013,12,2014,Gas- Residential,Y,0,0,
27562,95014,12,2014,Gas- Residential,Y,17071,1073408,63.0
27563,95017,12,2014,Gas- Residential,Y,0,0,
27564,95018,12,2014,Gas- Residential,N,1239,80438,65.0
27565,95019,12,2014,Gas- Residential,N,1104,51468,47.0
27566,95020,12,2014,Gas- Residential,N,14506,860954,59.0
27567,95023,12,2014,Gas- Residential,N,12909,702768,54.0
27568,95030,12,2014,Gas- Residential,N,4610,445801,97.0
27569,95032,12,2014,Gas- Residential,N,8955,640965,72.0
27570,95035,12,2014,Gas- Residential,N,18116,839562,46.0
27571,95037,12,2014,Gas- Residential,N,12701,861058,68.0
27572,95039,12,2014,Gas- Residential,N,125,8969,72.0
27573,95041,12,2014,Gas- Residential,N,306,19872,65.0
27574,95043,12,2014,Gas- Residential,Y,0,0,
27575,95045,12,2014,Gas- Residential,N,821,47849,58.0
27576,95046,12,2014,Gas- Residential,N,1226,104034,85.0
27577,95050,12,2014,Gas- Residential,N,10784,557582,52.0
27578,95051,12,2014,Gas- Residential,N,14213,846505,60.0
27579,95054,12,2014,Gas- Residential,N,6269,286790,46.0
27580,95060,12,2014,Gas- Residential,Y,11788,652825,55.0
27581,95062,12,2014,Gas- Residential,N,11528,593783,52.0
27582,95064,12,2014,Gas- Residential,N,358,11927,33.0
27583,95065,12,2014,Gas- Residential,N,1880,111686,59.0
27584,95066,12,2014,Gas- Residential,N,3727,274529,74.0
27585,95070,12,2014,Gas- Residential,N,10353,955580,92.0
27586,95073,12,2014,Gas- Residential,N,2164,130768,60.0
27587,95075,12,2014,Gas- Residential,N,153,9868,64.0
27588,95076,12,2014,Gas- Residential,N,16561,780622,47.0
27589,95110,12,2014,Gas- Residential,N,4078,171292,42.0
27590,95111,12,2014,Gas- Residential,N,10978,563618,51.0
27591,95112,12,2014,Gas- Residential,N,12533,555854,44.0
27592,95113,12,2014,Gas- Residential,N,107,11480,107.0
27593,95116,12,2014,Gas- Residential,N,10813,426492,39.0
27594,95117,12,2014,Gas- Residential,N,8693,430848,50.0
27595,95118,12,2014,Gas- Residential,N,10012,553481,55.0
27596,95119,12,2014,Gas- Residential,N,2860,171839,60.0
27597,95120,12,2014,Gas- Residential,N,11917,914732,77.0
27598,95121,12,2014,Gas- Residential,N,8648,456691,53.0
27599,95122,12,2014,Gas- Residential,N,10109,467920,46.0
27600,95123,12,2014,Gas- Residential,N,18428,1025485,56.0
27601,95124,12,2014,Gas- Residential,N,15963,959659,60.0
27602,95125,12,2014,Gas- Residential,N,17301,1080086,62.0
27603,95126,12,2014,Gas- Residential,N,9156,452741,49.0
27604,95127,12,2014,Gas- Residential,N,14071,740342,53.0
27605,95128,12,2014,Gas- Residential,N,10590,539343,51.0
27606,95129,12,2014,Gas- Residential,N,11010,653621,59.0
27607,95130,12,2014,Gas- Residential,N,4464,238256,53.0
27608,95131,12,2014,Gas- Residential,N,7938,344152,43.0
27609,95132,12,2014,Gas- Residential,N,11227,574881,51.0
27610,95133,12,2014,Gas- Residential,N,6417,301792,47.0
27611,95134,12,2014,Gas- Residential,N,4860,210165,43.0
27612,95135,12,2014,Gas- Residential,N,6768,409080,60.0
27613,95136,12,2014,Gas- Residential,N,10626,640713,60.0
27614,95138,12,2014,Gas- Residential,N,5470,367788,67.0
27615,95139,12,2014,Gas- Residential,Y,2095,123250,59.0
27616,95140,12,2014,Gas- Residential,Y,0,0,
27617,95148,12,2014,Gas- Residential,Y,11161,596819,53.0
27618,95202,12,2014,Gas- Residential,N,1938,77290,40.0
27619,95203,12,2014,Gas- Residential,N,5228,275673,53.0
27620,95204,12,2014,Gas- Residential,N,10955,668342,61.0
27621,95205,12,2014,Gas- Residential,N,9928,516365,52.0
27622,95206,12,2014,Gas- Residential,N,16466,881576,54.0
27623,95207,12,2014,Gas- Residential,N,16565,956328,58.0
27624,95209,12,2014,Gas- Residential,N,12569,800274,64.0
27625,95210,12,2014,Gas- Residential,N,11296,620492,55.0
27626,95212,12,2014,Gas- Residential,N,6630,456373,69.0
27627,95215,12,2014,Gas- Residential,N,5111,300444,59.0
27628,95219,12,2014,Gas- Residential,N,10728,614671,57.0
27629,95220,12,2014,Gas- Residential,N,988,70648,72.0
27630,95227,12,2014,Gas- Residential,N,106,9690,91.0
27631,95231,12,2014,Gas- Residential,N,682,38985,57.0
27632,95236,12,2014,Gas- Residential,N,619,40398,65.0
27633,95237,12,2014,Gas- Residential,N,1000,68043,68.0
27634,95240,12,2014,Gas- Residential,N,13022,765428,59.0
27635,95242,12,2014,Gas- Residential,N,9210,612369,66.0
27636,95249,12,2014,Gas- Residential,N,716,47101,66.0
27637,95252,12,2014,Gas- Residential,N,256,13396,52.0
27638,95258,12,2014,Gas- Residential,N,1349,96116,71.0
27639,95301,12,2014,Gas- Residential,N,10280,568934,55.0
27640,95303,12,2014,Gas- Residential,Y,0,0,
27641,95304,12,2014,Gas- Residential,N,2573,186032,72.0
27642,95307,12,2014,Gas- Residential,N,11682,670181,57.0
27643,95313,12,2014,Gas- Residential,N,113,7198,64.0
27644,95315,12,2014,Gas- Residential,N,2582,129512,50.0
27645,95316,12,2014,Gas- Residential,Y,1578,93609,59.0
27646,95319,12,2014,Gas- Residential,N,1013,49590,49.0
27647,95320,12,2014,Gas- Residential,N,2794,167768,60.0
27648,95322,12,2014,Gas- Residential,N,2269,130256,57.0
27649,95323,12,2014,Gas- Residential,N,174,9654,55.0
27650,95324,12,2014,Gas- Residential,N,1687,93656,56.0
27651,95326,12,2014,Gas- Residential,N,2267,139473,62.0
27652,95328,12,2014,Gas- Residential,N,1112,50931,46.0
27653,95330,12,2014,Gas- Residential,N,5367,308190,57.0
27654,95333,12,2014,Gas- Residential,Y,0,0,
27655,95334,12,2014,Gas- Residential,N,3439,169108,49.0
27656,95336,12,2014,Gas- Residential,N,14578,798949,55.0
27657,95337,12,2014,Gas- Residential,N,10230,570546,56.0
27658,95340,12,2014,Gas- Residential,N,11255,675538,60.0
27659,95341,12,2014,Gas- Residential,N,7003,322081,46.0
27660,95348,12,2014,Gas- Residential,N,9934,489549,49.0
27661,95350,12,2014,Gas- Residential,N,18107,1148639,63.0
27662,95351,12,2014,Gas- Residential,N,10819,591567,55.0
27663,95354,12,2014,Gas- Residential,N,8339,475355,57.0
27664,95355,12,2014,Gas- Residential,N,19819,1210812,61.0
27665,95356,12,2014,Gas- Residential,N,10287,712545,69.0
27666,95357,12,2014,Gas- Residential,N,2433,149745,62.0
27667,95358,12,2014,Gas- Residential,Y,6719,393290,59.0
27668,95360,12,2014,Gas- Residential,N,3288,178710,54.0
27669,95361,12,2014,Gas- Residential,N,8346,480370,58.0
27670,95363,12,2014,Gas- Residential,N,6355,374922,59.0
27671,95365,12,2014,Gas- Residential,Y,1181,54475,46.0
27672,95366,12,2014,Gas- Residential,N,5122,312813,61.0
27673,95367,12,2014,Gas- Residential,N,7317,416855,57.0
27674,95368,12,2014,Gas- Residential,N,4032,220761,55.0
27675,95376,12,2014,Gas- Residential,N,15624,864845,55.0
27676,95377,12,2014,Gas- Residential,N,8357,517086,62.0
27677,95380,12,2014,Gas- Residential,N,11737,620532,53.0
27678,95382,12,2014,Gas- Residential,N,11491,706635,61.0
27679,95385,12,2014,Gas- Residential,Y,0,0,
27680,95386,12,2014,Gas- Residential,N,2445,120456,49.0
27681,95387,12,2014,Gas- Residential,N,250,7508,30.0
27682,95388,12,2014,Gas- Residential,N,2928,132220,45.0
27683,95391,12,2014,Gas- Residential,N,4041,281104,70.0
27684,95401,12,2014,Gas- Residential,N,11094,547597,49.0
27685,95403,12,2014,Gas- Residential,N,13652,740460,54.0
27686,95404,12,2014,Gas- Residential,N,12913,803357,62.0
27687,95405,12,2014,Gas- Residential,N,8393,519915,62.0
27688,95407,12,2014,Gas- Residential,N,10097,473215,47.0
27689,95409,12,2014,Gas- Residential,N,10727,723656,67.0
27690,95425,12,2014,Gas- Residential,N,3166,174783,55.0
27691,95436,12,2014,Gas- Residential,N,986,55956,57.0
27692,95439,12,2014,Gas- Residential,N,181,10941,60.0
27693,95441,12,2014,Gas- Residential,N,268,17546,65.0
27694,95442,12,2014,Gas- Residential,N,911,56541,62.0
27695,95444,12,2014,Gas- Residential,N,244,13237,54.0
27696,95448,12,2014,Gas- Residential,N,5050,298920,59.0
27697,95449,12,2014,Gas- Residential,N,209,10270,49.0
27698,95452,12,2014,Gas- Residential,N,370,26430,71.0
27699,95470,12,2014,Gas- Residential,N,807,53777,67.0
27700,95472,12,2014,Gas- Residential,N,2892,188267,65.0
27701,95476,12,2014,Gas- Residential,N,11948,771619,65.0
27702,95482,12,2014,Gas- Residential,N,8325,488552,59.0
27703,95490,12,2014,Gas- Residential,N,2247,137017,61.0
27704,95492,12,2014,Gas- Residential,N,8208,499439,61.0
27705,95501,12,2014,Gas- Residential,N,9193,476981,52.0
27706,95503,12,2014,Gas- Residential,N,8395,495164,59.0
27707,95519,12,2014,Gas- Residential,N,5723,294078,51.0
27708,95521,12,2014,Gas- Residential,Y,6598,305519,46.0
27709,95524,12,2014,Gas- Residential,N,489,37366,76.0
27710,95525,12,2014,Gas- Residential,N,568,28986,51.0
27711,95526,12,2014,Gas- Residential,Y,0,0,
27712,95528,12,2014,Gas- Residential,Y,259,15563,60.0
27713,95537,12,2014,Gas- Residential,N,143,6051,42.0
27714,95540,12,2014,Gas- Residential,N,4673,253549,54.0
27715,95547,12,2014,Gas- Residential,N,272,14920,55.0
27716,95549,12,2014,Gas- Residential,Y,0,0,
27717,95551,12,2014,Gas- Residential,N,333,19365,58.0
27718,95552,12,2014,Gas- Residential,Y,0,0,
27719,95562,12,2014,Gas- Residential,N,1167,56333,48.0
27720,95564,12,2014,Gas- Residential,Y,0,0,
27721,95565,12,2014,Gas- Residential,N,247,12275,50.0
27722,95602,12,2014,Gas- Residential,N,1594,125162,79.0
27723,95603,12,2014,Gas- Residential,N,8493,659918,78.0
27724,95605,12,2014,Gas- Residential,N,4526,231426,51.0
27725,95606,12,2014,Gas- Residential,Y,0,0,
27726,95607,12,2014,Gas- Residential,Y,0,0,
27727,95608,12,2014,Gas- Residential,N,20471,1501089,73.0
27728,95610,12,2014,Gas- Residential,N,13614,802583,59.0
27729,95612,12,2014,Gas- Residential,N,150,11051,74.0
27730,95616,12,2014,Gas- Residential,N,15121,749243,50.0
27731,95618,12,2014,Gas- Residential,N,9075,461696,51.0
27732,95620,12,2014,Gas- Residential,N,5801,316048,54.0
27733,95621,12,2014,Gas- Residential,N,12476,710942,57.0
27734,95624,12,2014,Gas- Residential,N,16422,1075910,66.0
27735,95626,12,2014,Gas- Residential,N,839,47796,57.0
27736,95627,12,2014,Gas- Residential,Y,837,46932,56.0
27737,95628,12,2014,Gas- Residential,N,14407,1126575,78.0
27738,95630,12,2014,Gas- Residential,N,25022,1656764,66.0
27739,95632,12,2014,Gas- Residential,N,6935,411617,59.0
27740,95634,12,2014,Gas- Residential,Y,0,0,
27741,95635,12,2014,Gas- Residential,Y,0,0,
27742,95640,12,2014,Gas- Residential,N,1639,105952,65.0
27743,95641,12,2014,Gas- Residential,Y,365,17776,49.0
27744,95642,12,2014,Gas- Residential,N,1976,128266,65.0
27745,95648,12,2014,Gas- Residential,N,17836,1069582,60.0
27746,95650,12,2014,Gas- Residential,N,2290,182471,80.0
27747,95652,12,2014,Gas- Residential,N,223,11504,52.0
27748,95658,12,2014,Gas- Residential,N,229,18482,81.0
27749,95660,12,2014,Gas- Residential,N,8877,525126,59.0
27750,95661,12,2014,Gas- Residential,N,10507,703118,67.0
27751,95662,12,2014,Gas- Residential,N,9695,676745,70.0
27752,95663,12,2014,Gas- Residential,N,281,18011,64.0
27753,95670,12,2014,Gas- Residential,N,18236,1093809,60.0
27754,95673,12,2014,Gas- Residential,N,4224,257115,61.0
27755,95677,12,2014,Gas- Residential,N,8782,550157,63.0
27756,95678,12,2014,Gas- Residential,N,15529,865649,56.0
27757,95681,12,2014,Gas- Residential,N,195,10013,51.0
27758,95685,12,2014,Gas- Residential,N,1073,72871,68.0
27759,95686,12,2014,Gas- Residential,N,295,15483,52.0
27760,95687,12,2014,Gas- Residential,N,21029,1116720,53.0
27761,95688,12,2014,Gas- Residential,N,10713,651092,61.0
27762,95690,12,2014,Gas- Residential,Y,0,0,
27763,95691,12,2014,Gas- Residential,N,11408,675015,59.0
27764,95692,12,2014,Gas- Residential,N,1302,72552,56.0
27765,95694,12,2014,Gas- Residential,N,2256,111447,49.0
27766,95695,12,2014,Gas- Residential,N,11785,690318,59.0
27767,95697,12,2014,Gas- Residential,N,143,8448,59.0
27768,95698,12,2014,Gas- Residential,Y,0,0,
27769,95722,12,2014,Gas- Residential,Y,174,33383,192.0
27770,95742,12,2014,Gas- Residential,N,3665,221995,61.0
27771,95746,12,2014,Gas- Residential,N,6943,765793,110.0
27772,95747,12,2014,Gas- Residential,N,21101,1358453,64.0
27773,95757,12,2014,Gas- Residential,N,12580,771136,61.0
27774,95758,12,2014,Gas- Residential,N,20754,1230365,59.0
27775,95762,12,2014,Gas- Residential,N,12122,1110722,92.0
27776,95765,12,2014,Gas- Residential,N,12270,757914,62.0
27777,95776,12,2014,Gas- Residential,N,6826,343934,50.0
27778,95811,12,2014,Gas- Residential,N,2630,93239,35.0
27779,95814,12,2014,Gas- Residential,N,2087,135476,65.0
27780,95815,12,2014,Gas- Residential,N,7275,402069,55.0
27781,95816,12,2014,Gas- Residential,N,7981,405750,51.0
27782,95817,12,2014,Gas- Residential,N,5364,288422,54.0
27783,95818,12,2014,Gas- Residential,N,9198,568651,62.0
27784,95819,12,2014,Gas- Residential,N,7423,533199,72.0
27785,95820,12,2014,Gas- Residential,N,11917,706567,59.0
27786,95821,12,2014,Gas- Residential,N,12325,824861,67.0
27787,95822,12,2014,Gas- Residential,N,14454,1030010,71.0
27788,95823,12,2014,Gas- Residential,N,17627,1041445,59.0
27789,95824,12,2014,Gas- Residential,N,7511,415107,55.0
27790,95825,12,2014,Gas- Residential,N,7904,513274,65.0
27791,95826,12,2014,Gas- Residential,N,11880,678530,57.0
27792,95827,12,2014,Gas- Residential,N,4169,277005,66.0
27793,95828,12,2014,Gas- Residential,N,13937,832551,60.0
27794,95829,12,2014,Gas- Residential,Y,7792,495755,64.0
27795,95830,12,2014,Gas- Residential,Y,0,0,
27796,95831,12,2014,Gas- Residential,N,13819,909062,66.0
27797,95832,12,2014,Gas- Residential,N,2867,175728,61.0
27798,95833,12,2014,Gas- Residential,N,9864,523851,53.0
27799,95834,12,2014,Gas- Residential,N,8361,373982,45.0
27800,95835,12,2014,Gas- Residential,Y,13149,764977,58.0
27801,95837,12,2014,Gas- Residential,Y,0,0,
27802,95838,12,2014,Gas- Residential,N,9965,546181,55.0
27803,95841,12,2014,Gas- Residential,N,6866,376277,55.0
27804,95842,12,2014,Gas- Residential,N,8619,448133,52.0
27805,95843,12,2014,Gas- Residential,N,14219,869120,61.0
27806,95864,12,2014,Gas- Residential,N,9206,845601,92.0
27807,95901,12,2014,Gas- Residential,N,9051,485883,54.0
27808,95912,12,2014,Gas- Residential,N,967,50890,53.0
27809,95915,12,2014,Gas- Residential,Y,0,0,
27810,95917,12,2014,Gas- Residential,N,777,45777,59.0
27811,95920,12,2014,Gas- Residential,Y,0,0,
27812,95926,12,2014,Gas- Residential,N,14601,776822,53.0
27813,95928,12,2014,Gas- Residential,N,12922,650627,50.0
27814,95932,12,2014,Gas- Residential,N,2359,143443,61.0
27815,95937,12,2014,Gas- Residential,Y,228,11307,50.0
27816,95938,12,2014,Gas- Residential,N,1091,73449,67.0
27817,95943,12,2014,Gas- Residential,Y,0,0,
27818,95945,12,2014,Gas- Residential,N,6265,474131,76.0
27819,95946,12,2014,Gas- Residential,Y,279,25519,91.0
27820,95948,12,2014,Gas- Residential,N,3360,197715,59.0
27821,95949,12,2014,Gas- Residential,N,360,32553,90.0
27822,95951,12,2014,Gas- Residential,Y,722,38827,54.0
27823,95953,12,2014,Gas- Residential,N,2866,157075,55.0
27824,95955,12,2014,Gas- Residential,N,314,18247,58.0
27825,95957,12,2014,Gas- Residential,N,147,8818,60.0
27826,95959,12,2014,Gas- Residential,Y,2875,292985,102.0
27827,95960,12,2014,Gas- Residential,Y,0,0,
27828,95961,12,2014,Gas- Residential,N,7326,390205,53.0
27829,95963,12,2014,Gas- Residential,N,3075,161251,52.0
27830,95965,12,2014,Gas- Residential,Y,4703,252594,54.0
27831,95966,12,2014,Gas- Residential,N,5583,339581,61.0
27832,95968,12,2014,Gas- Residential,N,407,22139,54.0
27833,95969,12,2014,Gas- Residential,N,10679,844222,79.0
27834,95970,12,2014,Gas- Residential,Y,154,8750,57.0
27835,95973,12,2014,Gas- Residential,N,10285,555997,54.0
27836,95974,12,2014,Gas- Residential,N,105,8149,78.0
27837,95975,12,2014,Gas- Residential,Y,0,0,
27838,95982,12,2014,Gas- Residential,N,1057,56835,54.0
27839,95987,12,2014,Gas- Residential,N,1411,68751,49.0
27840,95988,12,2014,Gas- Residential,N,2715,149628,55.0
27841,95991,12,2014,Gas- Residential,N,13231,733258,55.0
27842,95993,12,2014,Gas- Residential,N,11166,713116,64.0
27843,96001,12,2014,Gas- Residential,Y,8505,612627,72.0
27844,96002,12,2014,Gas- Residential,N,9284,634336,68.0
27845,96003,12,2014,Gas- Residential,N,11037,713511,65.0
27846,96007,12,2014,Gas- Residential,Y,4610,261664,57.0
27847,96013,12,2014,Gas- Residential,N,1571,119746,76.0
27848,96019,12,2014,Gas- Residential,N,2867,174314,61.0
27849,96021,12,2014,Gas- Residential,N,2720,142634,52.0
27850,96022,12,2014,Gas- Residential,N,1300,77661,60.0
27851,96028,12,2014,Gas- Residential,N,336,25475,76.0
27852,96035,12,2014,Gas- Residential,N,420,20631,49.0
27853,96056,12,2014,Gas- Residential,N,104,8513,82.0
